SaleID,price
200443.0,3985.034
200444.0,967.6781
200445.0,1991.1003
200446.0,2865.2012
200447.0,4206.8647
200448.0,9302.587
200449.0,730.3791
200450.0,2071.7134
200451.0,820.3139
200452.0,1903.4083
200453.0,2071.9993
200454.0,959.5304
200455.0,4892.381
200456.0,812.24585
200457.0,837.4289
200458.0,454.30774
200459.0,3169.5396
200460.0,2036.4772
200461.0,2573.8318
200462.0,4466.83
200463.0,5435.645
200464.0,963.0001
200465.0,4633.1724
200466.0,1422.2546
200467.0,2246.419
200468.0,1413.6671
200469.0,154.60834
200470.0,6458.911
200471.0,332.18707
200472.0,4801.476
200473.0,30007.018
200474.0,1100.342
200475.0,2624.6443
200476.0,7942.8086
200477.0,3352.3445
200478.0,3353.5833
200479.0,861.048
200480.0,4024.6167
200481.0,1176.8932
200482.0,883.4503
200483.0,1750.8943
200484.0,1464.6693
200485.0,3295.3745
200486.0,3159.5608
200487.0,5957.29
200488.0,701.0304
200489.0,3592.9392
200490.0,5622.8145
200491.0,5546.0923
200492.0,11336.46
200493.0,151.95976
200494.0,1901.4067
200495.0,3941.2002
200496.0,274.07318
200497.0,305.0522
200498.0,11563.09
200499.0,477.1548
200500.0,4298.8735
200501.0,2755.5356
200502.0,1274.278
200503.0,375.69153
200504.0,1642.653
200505.0,3972.8347
200506.0,159.6705
200507.0,2338.2402
200508.0,1479.0267
200509.0,975.8001
200510.0,5027.1694
200511.0,6541.6353
200512.0,16328.537
200513.0,9570.119
200514.0,7050.491
200515.0,452.635
200516.0,15249.959
200517.0,5528.864
200518.0,1464.6603
200519.0,8425.228
200520.0,1311.1531
200521.0,16056.918
200522.0,159.6705
200523.0,2893.947
200524.0,5185.8906
200525.0,287.8523
200526.0,251.79285
200527.0,4300.966
200528.0,2174.7578
200529.0,506.18527
200530.0,4044.8547
200531.0,9552.943
200532.0,1550.9114
200533.0,13048.029
200534.0,909.39655
200535.0,182.9107
200536.0,670.7651
200537.0,672.2816
200538.0,2938.9487
200539.0,4324.4243
200540.0,1846.3513
200541.0,1599.2457
200542.0,1793.6274
200543.0,2985.1562
200544.0,382.7309
200545.0,2109.4954
200546.0,4334.997
200547.0,2531.5195
200548.0,2319.87
200549.0,9124.087
200550.0,3841.565
200551.0,275.20816
200552.0,6559.8857
200553.0,211.2763
200554.0,7980.999
200555.0,1902.9839
200556.0,2402.1086
200557.0,7727.8535
200558.0,4091.0518
200559.0,816.5173
200560.0,1675.6201
200561.0,2776.5886
200562.0,12536.176
200563.0,3651.9048
200564.0,6492.967
200565.0,15748.418
200566.0,5873.7915
200567.0,1332.3373
200568.0,5486.4214
200569.0,172.3772
200570.0,1219.2052
200571.0,2410.7097
200572.0,6623.8574
200573.0,10416.93
200574.0,651.79065
200575.0,990.6536
200576.0,632.98346
200577.0,616.2313
200578.0,13440.154
200579.0,155.02798
200580.0,3477.1367
200581.0,1015.1343
200582.0,4013.988
200583.0,603.688
200584.0,11199.73
200585.0,5745.394
200586.0,3128.5515
200587.0,1052.8936
200588.0,2593.9937
200589.0,1585.487
200590.0,246.23383
200591.0,5287.7983
200592.0,2744.5857
200593.0,6570.8257
200594.0,5621.1943
200595.0,578.9573
200596.0,3051.0027
200597.0,13139.287
200598.0,7008.5234
200599.0,2311.6223
200600.0,4762.5806
200601.0,6049.9443
200602.0,6463.7783
200603.0,11064.222
200604.0,6732.9927
200605.0,902.7997
200606.0,2583.533
200607.0,4464.0283
200608.0,5324.3896
200609.0,702.69806
200610.0,5177.556
200611.0,7884.3394
200612.0,6112.4766
200613.0,634.8219
200614.0,274.52905
200615.0,807.12427
200616.0,1776.0862
200617.0,1822.641
200618.0,2593.6338
200619.0,178.67561
200620.0,1474.3193
200621.0,6915.8687
200622.0,3061.1465
200623.0,11474.921
200624.0,753.8887
200625.0,607.5163
200626.0,1555.541
200627.0,4793.7983
200628.0,4088.375
200629.0,5070.8667
200630.0,1581.1077
200631.0,8374.9
200632.0,943.8619
200633.0,2560.753
200634.0,2211.3496
200635.0,3280.9058
200636.0,8902.027
200637.0,11322.498
200638.0,983.792
200639.0,1317.75
200640.0,872.91473
200641.0,1970.8771
200642.0,549.0631
200643.0,4082.8887
200644.0,13832.698
200645.0,1902.1235
200646.0,4516.518
200647.0,6528.2573
200648.0,168.47649
200649.0,3701.1775
200650.0,3694.4255
200651.0,3276.5054
200652.0,389.34683
200653.0,3969.9822
200654.0,1821.355
200655.0,9810.049
200656.0,1030.8021
200657.0,3201.4841
200658.0,5602.111
200659.0,1972.3287
200660.0,3401.6167
200661.0,5525.477
200662.0,1419.2363
200663.0,1048.8843
200664.0,1298.8192
200665.0,3670.8394
200666.0,1082.0715
200667.0,8874.834
200668.0,12031.805
200669.0,978.7168
200670.0,5255.808
200671.0,877.38586
200672.0,856.4349
200673.0,8508.566
200674.0,3486.0996
200675.0,3909.6277
200676.0,4253.396
200677.0,6069.694
200678.0,1288.6804
200679.0,1130.5822
200680.0,4005.5217
200681.0,1958.7404
200682.0,1974.6753
200683.0,151.95976
200684.0,277.78897
200685.0,772.92206
200686.0,2279.1003
200687.0,2018.7728
200688.0,482.24994
200689.0,7132.8745
200690.0,1070.2496
200691.0,1243.3323
200692.0,2135.065
200693.0,4664.894
200694.0,184.81538
200695.0,303.6447
200696.0,3141.6218
200697.0,2298.4302
200698.0,17711.557
200699.0,324.04663
200700.0,1164.7108
200701.0,4047.3127
200702.0,494.70673
200703.0,4861.4243
200704.0,395.19614
200705.0,731.0556
200706.0,2373.256
200707.0,1011.55035
200708.0,496.2864
200709.0,1884.8512
200710.0,405.74188
200711.0,3603.8843
200712.0,7143.652
200713.0,7641.075
200714.0,1025.1208
200715.0,21132.398
200716.0,1211.7202
200717.0,975.5219
200718.0,3043.7964
200719.0,2403.8962
200720.0,1664.3352
200721.0,1208.7804
200722.0,1809.112
200723.0,2500.84
200724.0,667.5877
200725.0,1787.073
200726.0,183.6884
200727.0,172.3772
200728.0,2567.892
200729.0,2743.3494
200730.0,1075.1544
200731.0,3273.0293
200732.0,622.1339
200733.0,4298.956
200734.0,1434.408
200735.0,609.10254
200736.0,9877.481
200737.0,5805.6777
200738.0,956.0663
200739.0,366.37482
200740.0,4042.054
200741.0,1600.1279
200742.0,4840.0566
200743.0,5006.466
200744.0,1288.5336
200745.0,2656.8196
200746.0,716.78894
200747.0,795.31
200748.0,21021.92
200749.0,580.74884
200750.0,7836.959
200751.0,4454.2944
200752.0,1756.4852
200753.0,3377.3894
200754.0,1779.5023
200755.0,2075.5586
200756.0,2968.2441
200757.0,2008.2826
200758.0,1331.1519
200759.0,758.4362
200760.0,11441.784
200761.0,3068.3047
200762.0,1516.8923
200763.0,1657.9633
200764.0,486.3835
200765.0,8532.246
200766.0,892.59827
200767.0,655.19745
200768.0,619.9396
200769.0,10270.719
200770.0,215.49654
200771.0,3156.2844
200772.0,1432.1504
200773.0,2747.9597
200774.0,9325.697
200775.0,1538.1106
200776.0,1841.1125
200777.0,2298.5176
200778.0,1255.5332
200779.0,2231.7039
200780.0,609.2678
200781.0,3325.6772
200782.0,446.72913
200783.0,30080.025
200784.0,830.86566
200785.0,983.8513
200786.0,3529.867
200787.0,2367.3281
200788.0,6227.0024
200789.0,610.65796
200790.0,2091.4868
200791.0,3087.764
200792.0,1876.5203
200793.0,3423.1194
200794.0,18170.977
200795.0,2554.8665
200796.0,155.02798
200797.0,2671.9644
200798.0,2667.359
200799.0,14110.304
200800.0,1109.5752
200801.0,406.9661
200802.0,162.26569
200803.0,1365.5201
200804.0,2618.214
200805.0,5101.0356
200806.0,3666.0613
200807.0,303.35666
200808.0,2043.7428
200809.0,832.4165
200810.0,1753.6315
200811.0,473.38965
200812.0,2758.895
200813.0,17018.547
200814.0,742.81714
200815.0,904.1891
200816.0,7118.3047
200817.0,1092.9009
200818.0,4014.2266
200819.0,3644.3723
200820.0,527.03754
200821.0,3243.4985
200822.0,4486.055
200823.0,2047.4016
200824.0,446.04922
200825.0,8706.217
200826.0,2205.027
200827.0,1667.6156
200828.0,6796.0337
200829.0,7518.7124
200830.0,4431.401
200831.0,2341.7766
200832.0,2757.021
200833.0,744.7303
200834.0,1291.6053
200835.0,1044.7072
200836.0,1282.5673
200837.0,2365.6738
200838.0,912.82574
200839.0,3624.348
200840.0,2712.6501
200841.0,4643.9414
200842.0,2062.1482
200843.0,2584.419
200844.0,5071.9033
200845.0,397.5169
200846.0,3873.9592
200847.0,2700.7183
200848.0,579.0822
200849.0,9981.504
200850.0,599.0247
200851.0,6540.919
200852.0,935.53516
200853.0,3918.575
200854.0,9805.594
200855.0,2911.66
200856.0,2128.4924
200857.0,691.01117
200858.0,13086.712
200859.0,1389.3232
200860.0,4860.452
200861.0,1077.8643
200862.0,8908.252
200863.0,1755.7393
200864.0,629.7761
200865.0,15705.816
200866.0,3969.5032
200867.0,2649.2124
200868.0,1540.2343
200869.0,817.06604
200870.0,8392.276
200871.0,1577.803
200872.0,6811.438
200873.0,473.61786
200874.0,1103.3389
200875.0,2031.1057
200876.0,4121.536
200877.0,2049.352
200878.0,5741.104
200879.0,455.6073
200880.0,180.11874
200881.0,247.16681
200882.0,5514.9663
200883.0,4919.4146
200884.0,918.456
200885.0,1215.965
200886.0,3755.1272
200887.0,768.3724
200888.0,783.2071
200889.0,1747.3184
200890.0,810.8785
200891.0,621.73315
200892.0,4649.7754
200893.0,570.4222
200894.0,589.515
200895.0,4389.912
200896.0,2872.6326
200897.0,1247.6343
200898.0,8932.018
200899.0,2810.3513
200900.0,5089.55
200901.0,2406.5776
200902.0,11609.28
200903.0,230.84615
200904.0,857.94916
200905.0,1222.0929
200906.0,6800.2026
200907.0,937.7109
200908.0,468.27884
200909.0,182.33824
200910.0,1257.9406
200911.0,577.56696
200912.0,2741.9248
200913.0,3556.238
200914.0,3272.8499
200915.0,2231.734
200916.0,962.7722
200917.0,7912.8584
200918.0,418.73453
200919.0,2521.9995
200920.0,765.0392
200921.0,3444.544
200922.0,396.57736
200923.0,9773.073
200924.0,769.9024
200925.0,6538.2925
200926.0,387.99472
200927.0,262.297
200928.0,3410.548
200929.0,482.89014
200930.0,9212.478
200931.0,1515.926
200932.0,615.7278
200933.0,13296.116
200934.0,4940.9478
200935.0,1370.4634
200936.0,4993.2627
200937.0,17722.072
200938.0,8494.655
200939.0,2753.2175
200940.0,1906.0339
200941.0,354.1662
200942.0,521.3403
200943.0,1126.7689
200944.0,11107.306
200945.0,1122.7909
200946.0,802.53503
200947.0,536.37604
200948.0,4557.0146
200949.0,10577.516
200950.0,3220.5298
200951.0,4794.1895
200952.0,8623.18
200953.0,1260.0852
200954.0,914.35706
200955.0,12284.718
200956.0,3158.4822
200957.0,1722.1924
200958.0,876.79565
200959.0,657.2869
200960.0,2703.2136
200961.0,3220.1003
200962.0,5575.769
200963.0,680.0219
200964.0,1878.3833
200965.0,3620.9883
200966.0,1845.4094
200967.0,3162.9653
200968.0,2730.83
200969.0,2135.1487
200970.0,8803.453
200971.0,766.07574
200972.0,2770.026
200973.0,6948.0107
200974.0,10347.239
200975.0,2359.3206
200976.0,17008.934
200977.0,8825.0
200978.0,1556.3259
200979.0,455.28525
200980.0,6982.45
200981.0,1362.3447
200982.0,3779.2063
200983.0,577.20807
200984.0,384.99796
200985.0,17623.984
200986.0,8980.424
200987.0,729.473
200988.0,213.15544
200989.0,833.7039
200990.0,434.66052
200991.0,789.8212
200992.0,2094.5342
200993.0,274.19037
200994.0,1802.857
200995.0,914.9779
200996.0,5186.88
200997.0,155.8593
200998.0,984.6295
200999.0,6522.6167
201000.0,2680.6477
201001.0,6148.656
201002.0,12388.635
201003.0,9753.4375
201004.0,310.4155
201005.0,329.28314
201006.0,3440.5496
201007.0,1007.1408
201008.0,4320.6074
201009.0,3264.5037
201010.0,4109.2085
201011.0,8663.639
201012.0,2119.8228
201013.0,6584.6597
201014.0,1382.5309
201015.0,4289.316
201016.0,999.383
201017.0,2108.7039
201018.0,1674.536
201019.0,8219.737
201020.0,4262.8774
201021.0,1110.6407
201022.0,4864.8696
201023.0,17674.768
201024.0,4558.353
201025.0,1461.691
201026.0,2265.429
201027.0,2139.121
201028.0,2408.6458
201029.0,1072.7888
201030.0,4837.6357
201031.0,10446.435
201032.0,507.48257
201033.0,6074.9634
201034.0,169.5913
201035.0,2694.1567
201036.0,744.34827
201037.0,1105.3099
201038.0,866.69995
201039.0,2835.5715
201040.0,876.43585
201041.0,185.75136
201042.0,2046.9155
201043.0,565.6961
201044.0,3971.5935
201045.0,2487.0576
201046.0,1338.3135
201047.0,463.88394
201048.0,4554.104
201049.0,453.5662
201050.0,4416.4385
201051.0,761.6208
201052.0,2730.47
201053.0,582.7533
201054.0,1844.5958
201055.0,2588.5625
201056.0,1683.4036
201057.0,1361.708
201058.0,5701.603
201059.0,6279.9644
201060.0,450.09607
201061.0,6604.6177
201062.0,1926.19
201063.0,16152.574
201064.0,1481.1464
201065.0,1082.4752
201066.0,660.8783
201067.0,9983.938
201068.0,7975.422
201069.0,2123.6643
201070.0,15988.763
201071.0,379.21536
201072.0,1414.1017
201073.0,1350.0823
201074.0,13153.333
201075.0,2740.5723
201076.0,1211.7747
201077.0,4082.5188
201078.0,1486.5497
201079.0,6715.918
201080.0,1798.9655
201081.0,11371.436
201082.0,3173.9802
201083.0,635.3947
201084.0,553.9623
201085.0,913.1298
201086.0,4428.9595
201087.0,1351.9695
201088.0,4749.6226
201089.0,4673.6816
201090.0,5083.6704
201091.0,328.31125
201092.0,4437.5005
201093.0,1061.0149
201094.0,3326.9783
201095.0,1323.4769
201096.0,2007.7808
201097.0,286.2727
201098.0,3538.0999
201099.0,303.8819
201100.0,1277.2823
201101.0,5466.5034
201102.0,1741.4805
201103.0,2707.6814
201104.0,2105.7913
201105.0,3833.99
201106.0,413.55667
201107.0,696.8898
201108.0,1273.2596
201109.0,4190.64
201110.0,1859.2219
201111.0,2657.304
201112.0,6660.3057
201113.0,4612.18
201114.0,2524.7178
201115.0,13576.749
201116.0,501.04364
201117.0,635.9169
201118.0,908.4849
201119.0,2900.8293
201120.0,2108.7039
201121.0,1976.7844
201122.0,4314.3823
201123.0,3489.7673
201124.0,8196.073
201125.0,1214.685
201126.0,252.15187
201127.0,7279.588
201128.0,3484.3098
201129.0,10286.171
201130.0,2086.0146
201131.0,2310.048
201132.0,3214.4014
201133.0,1239.0989
201134.0,4550.993
201135.0,1478.6671
201136.0,3554.9934
201137.0,461.1125
201138.0,410.77472
201139.0,3514.865
201140.0,7473.201
201141.0,343.73907
201142.0,1345.0703
201143.0,5560.0205
201144.0,1470.2177
201145.0,4316.076
201146.0,2175.571
201147.0,1994.9923
201148.0,1545.5653
201149.0,535.84436
201150.0,2357.398
201151.0,7001.497
201152.0,1080.7229
201153.0,1469.3953
201154.0,4227.4927
201155.0,2545.08
201156.0,978.5336
201157.0,617.30194
201158.0,969.24475
201159.0,932.5949
201160.0,425.85437
201161.0,1976.4028
201162.0,471.88028
201163.0,5202.12
201164.0,1074.1902
201165.0,1024.5259
201166.0,2005.9714
201167.0,598.1921
201168.0,566.8436
201169.0,1170.4716
201170.0,7994.239
201171.0,4822.058
201172.0,8407.939
201173.0,9959.692
201174.0,314.72226
201175.0,1247.3241
201176.0,1230.0491
201177.0,1101.4979
201178.0,1711.4219
201179.0,707.8818
201180.0,1447.9896
201181.0,8943.316
201182.0,468.04208
201183.0,2464.8733
201184.0,1343.1748
201185.0,1897.8788
201186.0,616.2313
201187.0,8095.6064
201188.0,2411.7935
201189.0,15515.346
201190.0,1467.7537
201191.0,6498.6924
201192.0,2321.9758
201193.0,701.36804
201194.0,307.6292
201195.0,2384.0916
201196.0,4792.0845
201197.0,4419.553
201198.0,3031.0642
201199.0,545.3188
201200.0,3525.4368
201201.0,162.26569
201202.0,12213.893
201203.0,948.10724
201204.0,1361.7548
201205.0,1135.9851
201206.0,1719.9316
201207.0,2769.9602
201208.0,7123.088
201209.0,458.18887
201210.0,3472.7036
201211.0,216.39575
201212.0,12807.766
201213.0,4173.5293
201214.0,13271.645
201215.0,866.6579
201216.0,927.6048
201217.0,216.39575
201218.0,1165.5289
201219.0,512.16205
201220.0,2292.748
201221.0,2102.3975
201222.0,2022.7698
201223.0,5937.1914
201224.0,8626.43
201225.0,2889.0566
201226.0,1024.2454
201227.0,1957.1157
201228.0,1459.993
201229.0,8823.718
201230.0,1428.4456
201231.0,3590.6748
201232.0,11924.584
201233.0,3322.9922
201234.0,17602.746
201235.0,14126.628
201236.0,2158.738
201237.0,9350.065
201238.0,858.8396
201239.0,6904.0854
201240.0,782.3132
201241.0,5049.3936
201242.0,1059.3999
201243.0,1542.8201
201244.0,5144.8257
201245.0,3029.0112
201246.0,326.56946
201247.0,15650.202
201248.0,403.3991
201249.0,3534.6206
201250.0,2615.0637
201251.0,3348.5369
201252.0,1152.8362
201253.0,5264.879
201254.0,6494.748
201255.0,5027.8667
201256.0,17947.861
201257.0,482.77716
201258.0,6315.107
201259.0,2181.1245
201260.0,27338.076
201261.0,3254.3418
201262.0,534.486
201263.0,3508.6072
201264.0,9202.865
201265.0,604.2983
201266.0,219.96399
201267.0,444.7329
201268.0,1316.0736
201269.0,3304.6208
201270.0,934.637
201271.0,4066.9578
201272.0,5038.0024
201273.0,374.68073
201274.0,902.57825
201275.0,4493.0913
201276.0,1981.0104
201277.0,711.46796
201278.0,7798.2207
201279.0,1201.3884
201280.0,2998.2737
201281.0,689.02527
201282.0,1650.8923
201283.0,1054.1598
201284.0,1715.5316
201285.0,918.9388
201286.0,794.88635
201287.0,260.32343
201288.0,817.4068
201289.0,389.24603
201290.0,1421.8525
201291.0,4023.5872
201292.0,2841.638
201293.0,1787.187
201294.0,1282.1732
201295.0,2727.5857
201296.0,1447.4062
201297.0,1679.2715
201298.0,380.3347
201299.0,1250.522
201300.0,14605.329
201301.0,2836.9963
201302.0,8658.731
201303.0,1531.0431
201304.0,6626.0747
201305.0,2591.2642
201306.0,4832.2583
201307.0,873.4721
201308.0,3146.7751
201309.0,2463.0012
201310.0,8744.876
201311.0,3495.574
201312.0,19330.148
201313.0,19982.146
201314.0,1722.4451
201315.0,894.989
201316.0,1427.3582
201317.0,2827.68
201318.0,5039.7065
201319.0,1726.8783
201320.0,3128.1228
201321.0,569.47644
201322.0,5704.9746
201323.0,2331.8906
201324.0,3602.2703
201325.0,6833.335
201326.0,6922.346
201327.0,935.42804
201328.0,2324.3704
201329.0,620.41016
201330.0,10805.976
201331.0,1896.0822
201332.0,5260.8086
201333.0,9677.701
201334.0,1009.2024
201335.0,10302.792
201336.0,339.9911
201337.0,6557.0894
201338.0,4074.16
