SaleID,price
200122,692.74615
200123,2563.9038
200124,57156.75
200125,664.946
200126,2923.775
200127,16823.045
200128,1623.0046
200129,5951.8994
200130,3995.3755
200131,2616.9326
200132,1802.6058
200133,3253.5034
200134,1409.8916
200135,2793.0925
200136,3978.5022
200137,842.2647
200138,9991.589
200139,6478.5513
200140,2669.2554
200141,1511.3601
200142,6394.6045
200143,6865.5747
200144,1434.2268
200145,6487.658
200146,2617.0461
200147,4455.499
200148,2754.1155
200149,211.47105
200150,11136.491
200151,4885.0044
200152,644.97156
200153,493.45117
200154,7007.929
200155,2519.1711
200156,15876.298
200157,8179.338
200158,10177.753
200159,507.97278
200160,8194.291
200161,7620.6943
200162,6859.642
200163,1366.9259
200164,16777.924
200165,15586.829
200166,23768.865
200167,3900.1948
200168,35331.918
200169,706.8172
200170,2965.7092
200171,8708.931
200172,1943.0723
200173,35908.82
200174,758.0999
200175,2526.7493
200176,8609.345
200177,6034.7817
200178,5358.8833
200179,3227.5847
200180,897.8617
200181,18840.977
200182,4687.3945
200183,1496.6655
200184,2336.5
200185,4825.532
200186,3530.3943
200187,4976.724
200188,10636.402
200189,11908.573
200190,3785.6206
200191,2942.0164
200192,1182.164
200193,4216.065
200194,7782.5903
200195,2273.536
200196,727.241
200197,21813.932
200198,1153.7023
200199,4683.1265
200200,652.28723
200201,7585.2285
200202,2067.3044
200203,1553.5144
200204,8185.8745
200205,5044.722
200206,868.6278
200207,5889.51
200208,5956.2427
200209,2042.0604
200210,13954.829
200211,5537.2266
200212,7658.735
200213,8819.702
200214,19465.725
200215,7990.4043
200216,3226.5144
200217,1268.4233
200218,10735.054
200219,1271.743
200220,2882.3635
200221,8240.743
200222,2219.4111
200223,783.3679
200224,12218.591
200225,3159.4685
200226,1222.3306
200227,9178.81
200228,224.94643
200229,7552.9033
200230,9492.445
200231,5091.446
200232,905.1027
200233,7700.1904
200234,428.84573
200235,8710.767
200236,12309.617
200237,4967.867
200238,6761.7476
200239,9081.49
200240,27463.814
200241,10448.558
200242,3994.4883
200243,2765.4724
200244,6535.0283
200245,3993.402
200246,3678.9873
200247,1030.4326
200248,300.70917
200249,10460.348
200250,27776.812
200251,10357.894
200252,766.0133
200253,8198.785
200254,10880.739
200255,7313.421
200256,2937.635
200257,10297.305
200258,3047.1194
200259,8026.0854
200260,1485.9387
200261,4035.0027
200262,2859.6501
200263,9191.37
200264,6742.212
200265,6580.215
200266,1345.2029
200267,14831.482
200268,6818.9463
200269,3970.6555
200270,9326.524
200271,2863.0923
200272,2709.5908
200273,18399.979
200274,462.8728
200275,13606.229
200276,2452.0886
200277,3294.5757
200278,1642.1771
200279,8718.023
200280,3031.0815
200281,800.2794
200282,13032.477
200283,6584.7603
200284,395.4116
200285,4714.809
200286,4033.3962
200287,11950.202
200288,12105.518
200289,3232.7144
200290,6190.979
200291,8156.206
200292,2016.8071
200293,10319.542
200294,6199.983
200295,3204.8228
200296,2958.8062
200297,7963.603
200298,1382.6586
200299,5155.1797
200300,5921.619
200301,4961.3354
200302,1540.7513
200303,5971.665
200304,2755.5754
200305,4190.123
200306,1582.1075
200307,15950.238
200308,1587.2034
200309,913.92615
200310,1103.5673
200311,1336.5803
200312,11581.989
200313,1684.6223
200314,4019.8362
200315,733.9974
200316,40411.918
200317,2846.9744
200318,412.80518
200319,10178.783
200320,2898.0916
200321,34100.477
200322,14483.732
200323,1372.6675
200324,25206.777
200325,5881.175
200326,2395.7415
200327,25778.088
200328,421.56113
200329,7766.639
200330,1961.703
200331,1492.7041
200332,11881.981
200333,1258.3043
200334,625.2513
200335,1387.6265
200336,1383.7233
200337,1229.8854
200338,1984.0393
200339,13569.238
200340,27742.322
200341,1964.258
200342,6190.4004
200343,1722.032
200344,5693.981
200345,6558.212
200346,1238.5857
200347,11363.804
200348,9570.515
200349,713.76935
200350,9507.609
200351,1986.4797
200352,779.7564
200353,1862.6777
200354,3770.6519
200355,567.27576
200356,5881.8726
200357,2151.6506
200358,3022.6914
200359,9125.307
200360,16475.559
200361,1786.527
200362,1959.5134
200363,1271.583
200364,8086.829
200365,10940.508
200366,953.08905
200367,5799.71
200368,6481.9736
200369,5451.333
200370,980.88574
200371,10463.397
200372,671.8588
200373,1220.5508
200374,798.676
200375,1201.985
200376,2630.86
200377,1827.8083
200378,1180.1573
200379,1770.7249
200380,729.1911
200381,3686.6267
200382,33045.37
200383,2110.8838
200384,3124.4795
200385,771.3466
200386,1074.4298
200387,3969.7393
200388,7349.033
200389,7630.4434
200390,381.31174
200391,3394.417
200392,1012.2646
200393,2968.9255
200394,4191.2627
200395,140.30965
200396,3175.5396
200397,1000.731
200398,2282.3513
200399,858.2389
200400,2120.5862
200401,4677.0586
200402,1337.6484
200403,3729.8127
200404,645.75854
200405,710.59375
200406,2341.531
200407,1519.4504
200408,6813.6245
200409,10962.149
200410,5480.6733
200411,1486.1934
200412,20862.297
200413,11017.552
200414,4610.7866
200415,9508.399
200416,8139.971
200417,1701.3309
200418,1122.7268
200419,20043.285
200420,19374.807
200421,1192.0273
200422,1477.3207
200423,999.55286
200424,49779.633
200425,8997.467
200426,3752.9067
200427,18780.984
200428,1108.6562
200429,3854.8352
200430,2839.7095
200431,2732.5217
200432,3837.1895
200433,16288.425
200434,649.3425
200435,5235.629
200436,9791.007
200437,843.6773
200438,200.62178
200439,1104.0143
200440,1585.8333
200441,1279.6378
200442,1279.9861
200443,6464.986
200444,1233.4789
200445,3008.137
200446,3637.4922
200447,7998.716
200448,13767.254
200449,1189.3062
200450,2273.3635
200451,1010.5311
200452,3212.1116
200453,3321.362
200454,918.0443
200455,7864.2266
200456,1198.1879
200457,1374.7941
200458,730.5685
200459,3892.3218
200460,3004.8015
200461,3428.0176
200462,5751.8022
200463,8609.387
200464,1458.0074
200465,10182.729
200466,2341.2712
200467,2721.6611
200468,2071.3835
200469,232.9873
200470,9423.35
200471,402.19235
200472,9845.614
200473,53911.504
200474,1649.541
200475,3951.6765
200476,13132.211
200477,4944.3433
200478,4956.735
200479,1137.6313
200480,5967.76
200481,1711.996
200482,1470.9524
200483,2705.1475
200484,2235.9775
200485,4982.8564
200486,5344.9907
200487,9273.3955
200488,987.2354
200489,5938.6436
200490,9298.134
200491,7911.125
200492,17434.191
200493,103.72013
200494,2244.202
200495,5200.9985
200496,358.9781
200497,615.833
200498,17026.412
200499,772.47095
200500,6339.8433
200501,4074.314
200502,1853.8525
200503,348.54605
200504,1904.6785
200505,5986.2207
200506,113.90698
200507,3521.2954
200508,1579.327
200509,1235.5673
200510,8668.595
200511,10550.966
200512,25534.018
200513,15015.514
200514,12385.476
200515,645.04596
200516,21917.375
200517,7559.285
200518,2418.4255
200519,13416.721
200520,1407.4978
200521,23236.21
200522,158.60384
200523,4480.557
200524,8181.3486
200525,509.2687
200526,374.74777
200527,2613.717
200528,3720.388
200529,564.24097
200530,7020.022
200531,15093.393
200532,1114.7081
200533,19414.809
200534,1260.6803
200535,299.7163
200536,1010.60675
200537,997.35
200538,2976.432
200539,6757.223
200540,2579.084
200541,2847.9578
200542,2106.079
200543,3846.3179
200544,517.43884
200545,3685.3367
200546,5376.953
200547,4464.842
200548,4253.825
200549,12941.888
200550,18112.668
200551,374.07327
200552,11333.648
200553,247.466
200554,10808.087
200555,1846.785
200556,3751.2424
200557,12341.702
200558,6604.7603
200559,1216.0087
200560,2846.0977
200561,4794.427
200562,19343.197
200563,6198.7524
200564,12398.736
200565,28052.543
200566,7801.4023
200567,1922.7188
200568,11766.083
200569,164.27766
200570,1877.5232
200571,3453.5784
200572,11135.475
200573,16451.658
200574,1007.06616
200575,1480.7354
200576,930.02905
200577,801.5886
200578,21832.875
200579,213.18645
200580,5672.399
200581,1452.1815
200582,6405.6177
200583,1030.2429
200584,18116.182
200585,6881.334
200586,4267.34
200587,1451.6412
200588,4039.243
200589,2618.396
200590,254.77309
200591,10853.114
200592,4148.178
200593,10086.864
200594,9722.446
200595,493.23972
200596,3742.5054
200597,22431.729
200598,11902.4375
200599,3853.6985
200600,6829.94
200601,8114.89
200602,9933.106
200603,39711.164
200604,9983.925
200605,1383.513
200606,5028.355
200607,8681.983
200608,9472.743
200609,551.76324
200610,8010.1577
200611,13272.572
200612,10838.422
200613,1099.5658
200614,573.9334
200615,464.11707
200616,2394.9834
200617,2224.6091
200618,3543.001
200619,280.4315
200620,3633.231
200621,11050.619
200622,4893.5435
200623,18116.709
200624,884.2919
200625,669.3627
200626,2651.791
200627,6217.391
200628,4414.8477
200629,7901.2837
200630,1567.3043
200631,13467.009
200632,1656.106
200633,5257.6284
200634,2040.7157
200635,5128.2
200636,17996.006
200637,18165.143
200638,1485.0466
200639,2091.201
200640,993.1156
200641,2800.3066
200642,1030.0542
200643,7747.392
200644,22328.516
200645,2202.6038
200646,7423.5586
200647,10049.391
200648,126.239426
200649,6065.807
200650,5096.2017
200651,4811.536
200652,504.35916
200653,6151.9644
200654,2709.1357
200655,12196.758
200656,1616.6241
200657,4202.373
200658,6814.877
200659,2947.182
200660,6801.308
200661,9259.737
200662,2009.5438
200663,1285.1604
200664,1871.7347
200665,5987.3955
200666,1995.0903
200667,12380.092
200668,18537.43
200669,1668.7712
200670,8868.58
200671,1197.8
200672,1231.7787
200673,14059.941
200674,6373.2495
200675,5838.5654
200676,5768.908
200677,8983.105
200678,2321.3806
200679,1904.7706
200680,6354.6406
200681,3531.071
200682,2971.2476
200683,74.127525
200684,327.84637
200685,1816.1583
200686,2925.1128
200687,3241.9546
200688,683.4503
200689,11697.971
200690,1786.0713
200691,8655.124
200692,3318.885
200693,6695.1104
200694,252.24191
200695,350.7252
200696,8553.937
200697,3975.6345
200698,30127.385
200699,527.4206
200700,1800.2391
200701,6732.604
200702,787.89136
200703,7796.9873
200704,729.41675
200705,1222.6809
200706,3826.3372
200707,2309.248
200708,808.2518
200709,2074.17
200710,634.90393
200711,5601.118
200712,12884.826
200713,11635.438
200714,1110.3403
200715,33090.21
200716,1351.2214
200717,1347.3129
200718,5015.2236
200719,3430.1782
200720,2782.7776
200721,1790.2749
200722,2247.0466
200723,4048.6836
200724,984.81757
200725,1600.2278
200726,317.78635
200727,217.24371
200728,3964.1865
200729,3708.658
200730,1346.2407
200731,4442.436
200732,864.64484
200733,6507.0396
200734,2338.3784
200735,1091.3975
200736,17516.951
200737,8311.767
200738,2521.3982
200739,446.9548
200740,8654.888
200741,2173.488
200742,6461.7734
200743,7812.117
200744,2085.6458
200745,4321.8394
200746,1299.6256
200747,1403.8291
200748,43313.56
200749,752.05646
200750,14699.31
200751,6662.4116
200752,3173.4036
200753,3660.9624
200754,2515.163
200755,3039.761
200756,4520.579
200757,3619.1545
200758,2513.877
200759,971.749
200760,16697.434
200761,3462.9426
200762,1934.435
200763,2748.163
200764,713.6251
200765,13782.453
200766,925.0617
200767,1152.44
200768,962.11035
200769,13307.868
200770,343.51672
200771,3201.1545
200772,1751.9445
200773,5414.403
200774,12361.478
200775,3034.8352
200776,2777.7524
200777,3918.252
200778,1673.5774
200779,4193.67
200780,797.51794
200781,4964.9883
200782,700.7214
200783,42333.86
200784,1230.7646
200785,1653.6106
200786,4987.8643
200787,3811.919
200788,8961.042
200789,814.21765
200790,2971.876
200791,4106.325
200792,3554.972
200793,3970.5312
200794,20454.168
200795,3357.0535
200796,167.21967
200797,3925.001
200798,5263.538
200799,22447.611
200800,2231.9734
200801,293.488
200802,199.0662
200803,1889.9261
200804,3825.779
200805,7738.6147
200806,6059.233
200807,510.2012
200808,3190.922
200809,1252.8875
200810,2931.6565
200811,736.47375
200812,4161.9297
200813,21817.799
200814,1095.371
200815,1412.8533
200816,10753.199
200817,921.2185
200818,6362.2114
200819,5880.356
200820,764.26
200821,4833.382
200822,6276.0366
200823,3793.5916
200824,598.0022
200825,11808.52
200826,1403.7966
200827,1876.811
200828,11088.887
200829,12187.428
200830,8041.482
200831,4041.3389
200832,7813.029
200833,1005.47797
200834,1584.7246
200835,1579.4895
200836,2149.0637
200837,3706.0098
200838,1329.4481
200839,6109.5493
200840,4027.306
200841,8857.521
200842,3348.8667
200843,3374.8843
200844,8551.139
200845,604.318
200846,6163.238
200847,4299.5747
200848,957.7661
200849,12934.546
200850,1431.3071
200851,9405.719
200852,1998.5691
200853,6592.9272
200854,12443.643
200855,3145.9746
200856,3831.2725
200857,1045.8398
200858,17640.13
200859,2019.3907
200860,7724.813
200861,1541.2119
200862,12813.624
200863,2767.6785
200864,941.3051
200865,28374.84
200866,7480.1465
200867,5102.841
200868,2477.7043
200869,754.9357
200870,13669.855
200871,1779.1083
200872,9114.387
200873,800.0045
200874,1138.7555
200875,3365.8792
200876,5544.232
200877,3385.7498
200878,9631.625
200879,481.69757
200880,280.43738
200881,421.64276
200882,9590.371
200883,7198.832
200884,1378.7689
200885,2001.6686
200886,7843.1094
200887,950.5453
200888,1219.3956
200889,2463.6223
200890,1849.93
200891,820.5529
200892,5616.2007
200893,1257.2345
200894,897.76794
200895,6394.9536
200896,3596.2961
200897,1824.6923
200898,13344.617
200899,4260.1587
200900,6289.3564
200901,2142.7415
200902,16772.172
200903,387.2244
200904,839.5096
200905,1918.3002
200906,9371.81
200907,1172.2361
200908,660.55994
200909,228.23329
200910,1788.1309
200911,739.1389
200912,4287.6567
200913,4005.0537
200914,4984.9683
200915,3124.8223
200916,1737.155
200917,17020.574
200918,814.74023
200919,3860.6992
200920,1408.8451
200921,6050.4414
200922,771.4649
200923,15490.368
200924,1287.4729
200925,8225.741
200926,923.1393
200927,289.7373
200928,5029.0337
200929,954.59436
200930,12550.945
200931,1957.7617
200932,1047.2063
200933,18496.682
200934,7498.2866
200935,2005.7075
200936,4988.978
200937,29781.795
200938,11136.333
200939,3445.964
200940,2759.0803
200941,346.1054
200942,814.0725
200943,2192.745
200944,16060.548
200945,1738.7654
200946,1312.5869
200947,865.88654
200948,8002.95
200949,18246.643
200950,5683.3237
200951,7868.7646
200952,12903.336
200953,1909.8534
200954,1271.0497
200955,20320.723
200956,4886.379
200957,2756.8367
200958,1304.4996
200959,1135.2728
200960,3347.0586
200961,5114.036
200962,8968.68
200963,1179.4672
200964,2174.5312
200965,6304.7764
200966,1300.8286
200967,4782.47
200968,3418.9187
200969,3879.0317
200970,13277.676
200971,1238.5813
200972,4189.207
200973,10587.084
200974,17533.758
200975,3339.0193
200976,33057.14
200977,12097.469
200978,2232.7795
200979,476.46777
200980,9324.529
200981,1784.7968
200982,6909.628
200983,685.274
200984,278.97934
200985,26819.219
200986,13451.641
200987,1509.1698
200988,303.33676
200989,1333.4749
200990,643.23553
200991,1283.0138
200992,2816.7817
200993,227.7026
200994,3076.9084
200995,1783.9293
200996,3517.797
200997,143.75241
200998,1446.982
200999,8999.978
201000,4888.854
201001,7837.602
201002,18358.781
201003,14456.0
201004,403.86423
201005,732.03235
201006,5453.06
201007,1322.7955
201008,6131.9517
201009,2454.1638
201010,8400.313
201011,11617.028
201012,3446.3965
201013,10618.926
201014,2552.33
201015,5635.3037
201016,1508.443
201017,2844.7778
201018,2479.1543
201019,12071.162
201020,7390.2915
201021,2078.313
201022,7213.7783
201023,35836.4
201024,6257.466
201025,2716.9106
201026,6525.7544
201027,3602.7278
201028,3786.5168
201029,1305.1569
201030,6984.7344
201031,16284.123
201032,484.0965
201033,9382.889
201034,250.72067
201035,5463.3867
201036,887.9164
201037,1601.806
201038,1346.208
201039,4526.9883
201040,1545.6725
201041,355.89236
201042,3535.3904
201043,965.10596
201044,6235.5693
201045,3878.7603
201046,2419.8152
201047,794.3886
201048,7010.431
201049,696.3846
201050,6673.728
201051,1514.5209
201052,4407.298
201053,698.8653
201054,2968.6038
201055,4193.5117
201056,3117.5923
201057,2091.9014
201058,9231.233
201059,9917.857
201060,518.2394
201061,11134.846
201062,2936.4255
201063,24027.627
201064,1905.9885
201065,766.5582
201066,1183.1643
201067,16741.246
201068,12651.213
201069,2390.107
201070,25053.01
201071,543.33685
201072,2717.6003
201073,2592.2996
201074,22115.049
201075,3457.1646
201076,1595.6115
201077,8551.968
201078,2010.5586
201079,9290.474
201080,2916.041
201081,17838.988
201082,6167.084
201083,1057.5398
201084,930.8001
201085,1254.8665
201086,11854.603
201087,1854.7079
201088,6913.993
201089,6389.4014
201090,7778.368
201091,615.55005
201092,6971.0854
201093,1662.6473
201094,6311.2134
201095,2050.6733
201096,3070.0645
201097,308.47784
201098,4961.6533
201099,505.51367
201100,1723.2524
201101,8311.443
201102,2578.9111
201103,2690.9766
201104,2470.2383
201105,5744.15
201106,711.10547
201107,1001.49615
201108,2021.0846
201109,7296.717
201110,3411.898
201111,4254.699
201112,10971.785
201113,7439.262
201114,5005.925
201115,22656.838
201116,903.2119
201117,831.7185
201118,1450.8972
201119,4902.9795
201120,3517.2534
201121,2739.0703
201122,8886.41
201123,6625.4897
201124,11752.1
201125,1652.2455
201126,305.53326
201127,10890.668
201128,7773.7827
201129,22211.266
201130,3558.5342
201131,2322.321
201132,4935.41
201133,1219.4347
201134,7538.189
201135,2042.5603
201136,5670.9126
201137,645.802
201138,342.53867
201139,5238.1455
201140,10830.623
201141,601.96655
201142,1729.5602
201143,7897.1465
201144,2441.82
201145,6795.6523
201146,3584.6584
201147,2713.7893
201148,1844.8685
201149,746.9166
201150,3694.5103
201151,10780.017
201152,1395.6295
201153,1673.3774
201154,7142.661
201155,4027.2622
201156,1475.3906
201157,994.9068
201158,1300.5527
201159,1595.6721
201160,643.23914
201161,2750.6282
201162,803.3869
201163,8778.113
201164,1982.6969
201165,1089.4132
201166,3155.5923
201167,1166.057
201168,867.67377
201169,1685.8124
201170,12456.601
201171,7110.1943
201172,13007.347
201173,15769.61
201174,484.41058
201175,950.9852
201176,1857.328
201177,1656.5492
201178,4347.7036
201179,953.98816
201180,2238.9946
201181,14094.798
201182,673.2745
201183,3204.5554
201184,1780.6284
201185,2466.8745
201186,811.8131
201187,13676.98
201188,5077.4507
201189,29936.768
201190,2466.1138
201191,10265.211
201192,4314.5776
201193,1002.0167
201194,435.00916
201195,4303.156
201196,8102.0664
201197,4846.141
201198,5116.9336
201199,974.28076
201200,4948.148
201201,168.52097
201202,19619.12
201203,1219.633
201204,2713.7993
201205,2170.3828
201206,2487.5344
201207,3896.7627
201208,10953.225
201209,536.22473
201210,6633.5054
201211,193.55342
201212,21237.295
201213,7878.467
201214,21763.111
201215,1422.0531
201216,1539.9574
201217,89.96113
201218,1899.1057
201219,663.7798
201220,3011.8174
201221,3482.6782
201222,3757.2856
201223,10274.739
201224,14480.711
201225,3766.0747
201226,1359.4302
201227,3586.075
201228,1965.9329
201229,13391.122
201230,3446.047
201231,5498.712
201232,15667.995
201233,4887.9653
201234,30554.775
201235,21490.936
201236,2726.0803
201237,14190.142
201238,1289.5852
201239,9020.564
201240,1148.0989
201241,8176.497
201242,1152.1876
201243,2418.7668
201244,8459.339
201245,4126.6274
201246,580.36383
201247,23327.824
201248,419.82324
201249,7129.8677
201250,4099.6997
201251,5639.6426
201252,1170.0686
201253,7059.427
201254,8112.4272
201255,8294.388
201256,30500.195
201257,2016.7346
201258,9527.44
201259,2919.3667
201260,42013.594
201261,6064.323
201262,804.35315
201263,5819.547
201264,17060.77
201265,945.9787
201266,273.7222
201267,568.51587
201268,1333.1055
201269,7841.1904
201270,1681.988
201271,5649.189
201272,6728.9634
201273,494.49368
201274,1422.907
201275,6416.7915
201276,2965.0542
201277,1104.882
201278,10214.935
201279,5512.6357
201280,3607.2778
201281,1106.6244
201282,2880.1797
201283,1579.0345
201284,2834.083
201285,1484.1683
201286,1590.8314
201287,445.81335
201288,1588.235
201289,426.64276
201290,2446.724
201291,6176.5474
201292,4472.4263
201293,2440.2783
201294,4134.428
201295,5580.4214
201296,2875.0684
201297,2217.419
201298,440.35742
201299,1105.062
201300,23388.252
201301,4129.9365
201302,14886.936
201303,2644.7544
201304,9155.276
201305,4504.987
201306,8606.523
201307,1001.65796
201308,4077.8494
201309,3097.6323
201310,13509.423
201311,4834.911
201312,29301.998
201313,30673.135
201314,2945.7134
201315,1381.8771
201316,2390.6526
201317,5760.7837
201318,8407.368
201319,2189.113
201320,4432.305
201321,820.03973
201322,9324.484
201323,5224.653
201324,5931.669
201325,8922.44
201326,10976.144
201327,1367.468
201328,4139.454
201329,871.26324
201330,18535.256
201331,4002.7502
201332,8642.306
201333,15707.974
201334,1793.4569
201335,16279.439
201336,568.9625
201337,9636.984
201338,6237.136
201339,2571.4507
201340,13166.097
201341,9371.06
201342,39983.61
201343,4545.158
201344,8265.934
201345,28684.77
201346,16259.287
201347,537.0387
201348,579.9146
201349,8151.15
201350,3874.2993
201351,2279.5051
201352,449.09216
201353,1008.692
201354,7003.5215
201355,14345.675
201356,11592.942
201357,7164.123
201358,4024.7607
201359,4861.145
201360,1882.8354
201361,7905.5454
201362,9914.224
201363,9139.2705
201364,8315.668
201365,9056.155
201366,13550.615
201367,18656.312
201368,3003.1475
201369,6056.636
201370,13516.403
201371,3192.172
201372,27683.322
201373,1473.942
201374,9226.739
201375,1325.0098
201376,675.95276
201377,6060.9194
201378,3093.965
201379,14380.138
201380,991.2376
201381,2366.1958
201382,16452.494
201383,2853.2507
201384,484.0764
201385,7746.453
201386,4269.1455
201387,7587.0996
201388,11695.954
201389,3173.3638
201390,38320.098
201391,767.6399
201392,2493.5557
201393,2026.9586
201394,8087.3267
201395,16985.104
201396,9933.309
201397,9672.0625
201398,6867.775
201399,2412.505
201400,1092.1388
201401,3172.7258
201402,3169.0625
201403,12306.946
201404,3938.1567
201405,2023.9442
201406,30204.645
201407,24424.611
201408,8488.752
201409,9707.19
201410,396.25366
201411,2323.9363
201412,5596.346
201413,19028.617
201414,7022.5586
201415,1622.7452
201416,1337.2764
201417,919.34534
201418,1100.5348
201419,14213.904
201420,16526.729
201421,10858.018
201422,850.4592
201423,7045.544
201424,10658.981
201425,933.4953
201426,1006.9341
201427,3610.8853
201428,4492.915
201429,2167.6418
201430,12059.708
201431,10478.161
201432,750.61725
201433,1906.0593
201434,510.63345
201435,3489.2795
201436,3815.8623
201437,5657.4146
201438,1708.722
201439,6030.9277
201440,6354.432
201441,16097.853
201442,4396.1357
201443,7577.7017
201444,525.33685
201445,447.75378
201446,2419.8162
201447,7137.0474
201448,2782.1975
201449,14992.299
201450,393.83475
201451,714.51117
201452,8330.027
201453,1140.3593
201454,2439.78
201455,3760.4673
201456,4026.973
201457,2969.996
201458,1168.0282
201459,4161.5664
201460,1616.0635
201461,3853.905
201462,6744.083
201463,5102.4067
201464,4476.162
201465,12216.745
201466,806.46545
201467,2980.4075
201468,7356.1685
201469,2321.8145
201470,6013.697
201471,1110.5632
201472,525.812
201473,14665.746
201474,1207.0177
201475,2146.0205
201476,1586.4608
201477,4331.322
201478,2605.5334
201479,2883.823
201480,1292.5579
201481,11865.156
201482,42529.234
201483,9592.422
201484,1297.414
201485,12885.743
201486,5328.503
201487,1080.0215
201488,14203.0
201489,3208.8103
201490,22229.018
201491,1146.2771
201492,2012.9186
201493,6076.279
201494,1120.6464
201495,475.83542
201496,1889.9418
201497,18308.465
201498,5120.5454
201499,1196.0146
201500,14042.369
201501,29617.74
201502,9902.246
201503,1759.5878
201504,10376.152
201505,911.35315
201506,15584.912
201507,6958.167
201508,754.73474
201509,5781.039
201510,607.98224
201511,2831.5896
201512,1801.494
201513,1859.6646
201514,802.65375
201515,3474.7227
201516,749.05255
201517,3877.0195
201518,4485.5054
201519,1987.4639
201520,4384.73
201521,1345.2572
201522,47612.57
201523,9075.724
201524,1675.2642
201525,7652.9375
201526,7220.955
201527,357.77542
201528,7652.9453
201529,2665.6943
201530,15552.638
201531,19248.459
201532,4492.3066
201533,14408.502
201534,5490.723
201535,18937.166
201536,1659.1499
201537,1189.8315
201538,619.5056
201539,764.86707
201540,25065.025
201541,818.9937
201542,158.33075
201543,18252.527
201544,205.6073
201545,1939.1499
201546,7545.308
201547,9133.126
201548,2833.2468
201549,3999.4197
201550,4035.625
201551,5751.8374
201552,4580.7627
201553,9879.592
201554,3263.8528
201555,7535.7715
201556,2800.4016
201557,3833.6086
201558,6721.622
201559,6697.9116
201560,553.0113
201561,630.9399
201562,6675.55
201563,1474.8557
201564,981.19556
201565,2136.2695
201566,17771.814
201567,1019.5214
201568,663.8139
201569,236.70181
201570,3735.927
201571,662.1349
201572,796.67773
201573,1198.8052
201574,347.41092
201575,9303.273
201576,502.02823
201577,9040.775
201578,6882.6475
201579,6440.972
201580,1103.6061
201581,1075.0233
201582,1312.3073
201583,3088.5078
201584,1441.7911
201585,2290.7788
201586,333.81335
201587,1307.9485
201588,649.1565
201589,899.9171
201590,270.43723
201591,961.15045
201592,21466.176
201593,951.57117
201594,965.4021
201595,7121.5186
201596,1550.411
201597,5145.1763
201598,498.1498
201599,3483.2515
201600,3613.849
201601,1272.118
201602,2346.3982
201603,9397.731
201604,488.5994
201605,2907.7612
201606,4017.368
201607,99.036095
201608,7692.05
201609,3668.6792
201610,14172.916
201611,15436.707
201612,28380.18
201613,8236.623
201614,4479.5254
201615,3237.9763
201616,8112.5854
201617,2075.3977
201618,1511.5841
201619,1306.8363
201620,2766.1255
201621,3569.0857
201622,696.1272
201623,2601.8098
201624,1805.7834
201625,1799.4718
201626,7566.099
201627,11422.472
201628,7667.499
201629,28907.498
201630,7475.614
201631,9412.086
201632,984.09503
201633,3906.5017
201634,9822.107
201635,9070.437
201636,8599.037
201637,9055.841
201638,4843.329
201639,1026.9373
201640,2674.9036
201641,12160.14
201642,12309.52
201643,366.09634
201644,2957.2659
201645,771.01337
201646,11427.078
201647,2683.3228
201648,266.74954
201649,3432.8801
201650,13582.403
201651,7433.938
201652,12969.402
201653,36166.555
201654,15574.97
201655,3450.7979
201656,4116.0264
201657,15290.416
201658,999.2112
201659,3996.8298
201660,9967.522
